id,track_name,album_name,release_date,artist,genre,explicit,score,airplay_streams,amazon_playlist_count,deezer_playlist_count,itunes_playlist_count,shazam_count,siriusxm_streams,soundcloud_plays,spotify_playlist_count,spotify_playlist_total_reach,spotify_plays,spotify_popularity,spotify_ed_playlist_count,spotify_ed_playlist_total_reach,tidal_popularity,tiktok_posts,tiktok_top_videos_likes,tiktok_top_videos_views,youtube_likes,youtube_playlist_count,youtube_views
28271176,Before You Go - Guitar Acoustic,Before You Go EP,2020-01-24,['Lewis Capaldi'],"['Pop', 'Alternative']",False,0.019066847489,782198.0,,8.0,7.0,155089.0,,,5124.0,4997491.0,60350769.0,57.0,5.0,989.0,,2926.0,1029619.0,13055824.0,9841.0,,445846.0
142197526,Focus (feat. CLOVES),Focus (feat. CLOVES),2025-01-17,"['John Summit', 'CLOVES']","['Dance', 'House']",False,0.019061754308,3.0,20.0,16.0,17.0,62560.0,19.0,,3219.0,35179087.0,9350195.0,69.0,14.0,13636567.0,,1269.0,3996.0,41080.0,1301.0,,47212.0
115122007,Batık Gemi,Karışık Kaset - EP,2023-12-15,['Semicenk'],['Pop'],False,0.01906454387,2500.0,,,2.0,315465.0,,,11845.0,2376723.0,92478975.0,64.0,3.0,710985.0,,,,,309909.0,1.0,120081678.0
17643256,She Don't Give a Fo,She Don't Give a Fo,2018-03-12,"['Duki', 'KHEA']",['Hip-Hop/Rap'],False,0.019063732301,2475.0,4.0,8.0,2.0,1066106.0,,,88001.0,14197398.0,562952943.0,71.0,16.0,1438650.0,,49800.0,48012533.0,305468568.0,4634727.0,1.0,687915412.0
101811297,Already Rich,Already Rich,2023-05-03,['Yeat'],['Hip-Hop/Rap'],True,0.019112892504,12.0,,,1.0,269394.0,507.0,,44978.0,4063821.0,167995914.0,66.0,1.0,319.0,,439172.0,26202680.0,273191386.0,180722.0,2.0,16706335.0
138339743,Rock n Roll,Rock n Roll,2024-10-25,"['Leony', 'G-Eazy']","['Dance', 'Pop', 'Electronic']",True,0.019119135158,35046.0,4.0,12.0,13.0,273403.0,,,2346.0,5324117.0,8340627.0,61.0,2.0,1289557.0,,580.0,173950.0,2604912.0,7951.0,,463565.0
16073452,After Dark,Time,2014-10-06,['Mr.Kitty'],"['Alternative', 'Dance', 'Electronic']",False,0.019122894871,80.0,14.0,4.0,15.0,8499676.0,9.0,,176218.0,25126090.0,945761910.0,73.0,6.0,388384.0,,12512.0,21975958.0,187466718.0,5235568.0,6.0,414297054.0
140725320,Alphabetically Smooth,Take Flight With An Angel,2024-09-30,['BruddahDaBoss'],['Others'],True,0.019055160622,,,,,,,,,,,0.0,,,,,,,426982.0,2.0,84041406.0
122791116,No lo sé,VENI VIDI VICI,2024-06-14,['Lacrim'],['Hip-Hop/Rap'],True,0.019057170309,3264.0,8.0,20.0,25.0,378180.0,,,14490.0,4228314.0,56692194.0,68.0,9.0,2408752.0,,2355.0,,,143770.0,3.0,27704220.0
143395454,Quando sarai piccola,Quando sarai piccola,2025-02-12,['Simone Cristicchi'],['Singer/Songwriter'],False,0.019118782958,728.0,18.0,1.0,16.0,21177.0,,,230.0,3303235.0,5329778.0,69.0,3.0,1317742.0,,,,,54795.0,2.0,2308451.0
109547026,I Smoked Away My Brain (I'm God x Demons Mashup) [feat. Imogen Heap & Clams Casino],I Smoked Away My Brain (I'm God x Demons Mashup) [feat. Imogen Heap & Clams Casino] - Single,2023-08-17,"['A$AP Rocky', 'Imogen Heap', 'Clams Casino']",['Hip-Hop/Rap'],False,0.019126546392,,,,1.0,,,,2512.0,164666.0,455807987.0,56.0,0.0,0.0,,15500.0,24152881.0,167409762.0,,,
15784972,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup (TM) Song),2010-05-07,"['Shakira', 'Freshlyground']","['Latin Pop', 'Latin']",False,0.019057494835,31339.0,25.0,98.0,114.0,,50.0,,191584.0,40793429.0,914396399.0,70.0,90.0,1752855.0,,2288639.0,539497562.0,8088311570.0,587654.0,,65899903.0
143360201,Dear Miss,Dear Miss - Single,2025-02-11,['Zach Bryan'],['Others'],False,0.019088794232,9.0,31.0,4.0,26.0,,,32749.0,724.0,5218118.0,6327360.0,0.0,5.0,3736040.0,,,,,,,
87204688,Bad Decisions (with BTS & Snoop Dogg),Bad Decisions (with BTS & Snoop Dogg),2022-08-05,"['benny blanco', 'BTS', 'Snoop Dogg']",['Pop'],False,0.019142698074,90294.0,17.0,17.0,39.0,914573.0,51.0,3676310.0,24005.0,20653687.0,278098562.0,62.0,10.0,334976.0,,153627.0,122198614.0,805717656.0,359383.0,,26361726.0
15393470,Come & Get It,Stars Dance,2013-01-01,['Selena Gomez'],"['Pop', 'Dance', 'Rock']",False,0.019110125843,12739.0,42.0,23.0,52.0,5162989.0,127.0,,65381.0,26977433.0,448876304.0,67.0,32.0,227779.0,,311123.0,102170332.0,914905909.0,5610703.0,35.0,880396323.0
99476293,Di Que Si,Di Que Si,2023-02-03,"['Grupo Marca Registrada', 'Grupo Frontera']",['Latin'],False,0.019107931293,5422.0,9.0,2.0,11.0,782976.0,,,27421.0,9138777.0,342526708.0,67.0,8.0,1237747.0,,142049.0,51779898.0,487757119.0,14.0,,417.0
102462321,8 AM,8 AM,2023-05-17,"['Nicki Nicole', 'Young Miko']",['Latin'],True,0.019058681556,2405.0,22.0,14.0,21.0,245922.0,63.0,,25808.0,6339519.0,158773764.0,59.0,9.0,1807668.0,,163600.0,58889239.0,495108092.0,786670.0,13.0,125108761.0
13842020,T-Shirt,T-Shirt,2017-01-13,['Migos'],['Hip-Hop/Rap'],True,0.019097198928,323.0,9.0,9.0,130.0,2324233.0,15.0,,92212.0,15854508.0,492675028.0,62.0,36.0,660018.0,,112770.0,12944581.0,82923377.0,2826376.0,20.0,424278725.0
97088138,Love You Again,Love You Again - Single,2022-12-09,['Chase Matthew'],['Country'],False,0.019095313468,154549.0,6.0,2.0,9.0,317498.0,151.0,,13959.0,4150673.0,121037682.0,64.0,5.0,1423550.0,,11374.0,1529568.0,16733742.0,170138.0,8.0,25355191.0
82981633,Daylight,Harry's House,2022-05-20,['Harry Styles'],['Pop'],False,0.019137078285,5146.0,8.0,12.0,20.0,250534.0,242.0,,48665.0,10381147.0,413709560.0,67.0,10.0,934408.0,,75816.0,54458327.0,395118196.0,1168721.0,11.0,51763015.0
142468097,Tu Si A Fine Do' Munno (Remix),Tu Si A Fine Do' Munno (Remix) - Single,2025-01-20,"['Angelo Famao', 'Giorgio Carini']",['Dance'],False,0.019099059672,,,,,781075.0,,,19.0,66073.0,16510.0,26.0,0.0,0.0,,,,,,,
118471340,Sugardaddy,Sugardaddy - Single,2024-04-04,['Roxy Dekker'],['Pop'],False,0.019086825299,8931.0,,12.0,10.0,76834.0,,,28033.0,2518267.0,68915678.0,61.0,10.0,174274.0,,29657.0,6496146.0,108257800.0,28947.0,2.0,5975381.0
15525404,It Wasn't Me,Hot Shot (International version),2000-01-01,"['Shaggy', 'Rik Rok']","['Pop', 'R&B/Soul', 'Dance']",False,0.019112196678,156633.0,11.0,77.0,115.0,9792939.0,163.0,,258122.0,69818260.0,1133277975.0,74.0,62.0,3782438.0,,645750.0,170253980.0,1482354747.0,5485664.0,23.0,803283556.0
15794670,Lips Are Movin,Lips Are Movin,2014-12-01,['Meghan Trainor'],['Pop'],False,0.019043272189,75496.0,13.0,21.0,42.0,5034805.0,265.0,,53365.0,17842231.0,470839011.0,64.0,65.0,125655.0,,358696.0,64320210.0,654327203.0,3059220.0,28.0,652339536.0
17851484,A Million Dreams,Bom Día: Músicas Felizes,2021-12-31,"['Ziv Zaifman', 'Hugh Jackman', 'Michelle Williams']",['Soundtracks'],False,0.018991366817,1075.0,10.0,4.0,16.0,1247954.0,,,68848.0,10156354.0,604144083.0,70.0,16.0,1346512.0,,181010.0,29442318.0,241549379.0,1957228.0,6.0,304884124.0
17189238,Daru Badnaam,Daru Badnaam,2016-12-24,"['Param Singh', 'Kamal Kahlon', 'Pratik Studio']","['Indian', 'Indian Pop']",False,0.018956341456,1584.0,,,4.0,276673.0,,,18486.0,2971800.0,109198862.0,58.0,9.0,200491.0,,392200.0,12404412.0,232371109.0,8185298.0,3.0,1455030086.0
15090961,Gold,Gold,2015-10-26,['Kiiara'],['Pop'],False,0.018963965696,8750.0,11.0,16.0,110.0,8449313.0,27.0,,92951.0,14469200.0,673001459.0,59.0,81.0,31581.0,,453971.0,68954892.0,1132386754.0,2378870.0,10.0,195967304.0
19255796,Trampoline,Trampoline,2018-05-18,['SHAED'],"['Pop', 'Alternative', 'Electronic']",False,0.018979826153,283222.0,33.0,13.0,46.0,,15.0,,42678.0,4991416.0,238154497.0,56.0,3.0,76021.0,,758593.0,111618202.0,1285706401.0,1411235.0,11.0,102496369.0
141958673,Oh Mamma Mia (feat. Rose Villain),Tropico Del Capricorno,2025-01-10,"['Guè', 'Rose Villain']",['Hip-Hop/Rap'],True,0.018987142294,4472.0,22.0,,9.0,158091.0,,,1172.0,3779486.0,9583338.0,68.0,3.0,2451085.0,,2204.0,,,36880.0,2.0,4229823.0
139995917,Homa Dol,Homa Dol - Single,2024-11-26,"['Saad Lamjarred', 'Neeti Mohan', 'Rajat Nagpal']",['Others'],False,0.019026589799,529.0,6.0,,1.0,107108.0,,,352.0,67190.0,4721826.0,57.0,0.0,0.0,,45400.0,,,436153.0,2.0,35938736.0
18865380,Telephones,Changes,2018-03-25,['Vacations'],"['Alternative', 'Alternative Rock']",False,0.019026716733,14.0,,1.0,5.0,971784.0,,18831152.0,115220.0,19120846.0,559247962.0,77.0,3.0,1482822.0,,41510.0,61860090.0,379002900.0,425018.0,,42061866.0
90777800,Your Heart Or Mine,Mr. Saturday Night,2022-09-02,['Jon Pardi'],['Country'],False,0.019012362493,163119.0,4.0,1.0,9.0,482229.0,144.0,1166337.0,21345.0,4186996.0,171375228.0,66.0,4.0,1285889.0,,2642.0,863627.0,12561121.0,106567.0,7.0,16326097.0
19216782,Puntos Suspensivos,Ubuntu,2018-05-11,['Piso 21'],"['Latin Pop', 'Latin']",False,0.018950223753,4279.0,7.0,13.0,9.0,754809.0,,,31886.0,6050710.0,450900200.0,67.0,15.0,227589.0,,14540.0,979041.0,10345597.0,2443250.0,24.0,853547242.0
140121922,Un Pacto,Un Pacto,2024-11-30,"['Victor Mendivil', 'El Padrinito Toys']",['Latin'],False,0.019024508196,3.0,,3.0,2.0,65759.0,,,2373.0,7249923.0,40386577.0,74.0,5.0,2500512.0,,28735.0,,,68334.0,,6488446.0
112013328,Aa,Aa,2023-09-28,"['Roach Killa', 'Arif Lohar', 'Deep Jandu']",['Worldbeat'],False,0.019031020022,1087.0,8.0,,,210043.0,,,4774.0,1766387.0,32195199.0,54.0,3.0,1428810.0,,,,,2041187.0,1.0,235947535.0
117075437,...Baby One More Time (from Kung Fu Panda 4),...Baby One More Time (from Kung Fu Panda 4) - Single,2024-03-08,['Tenacious D'],"['Rock', 'Soundtracks']",False,0.01902617531,4369.0,,1.0,11.0,667695.0,12.0,,18770.0,2635235.0,50557763.0,57.0,6.0,1714042.0,,,,,1055200.0,1.0,58811081.0
31664290,Facas - Ao Vivo,Facas (Ao Vivo),2020-10-15,"['Diego & Victor Hugo', 'Bruno & Marrone']",['Latin'],False,0.019042019345,11545.0,5.0,84.0,22.0,270470.0,,,20286.0,12676459.0,286544039.0,60.0,2.0,146550.0,,239110.0,5807240.0,143782713.0,2086030.0,504.0,561622176.0
41414073,"His & Hers (feat. Don Toliver, Lil Uzi Vert & Gunna)",His & Hers,2021-05-13,"['Internet Money', 'Gunna', 'Don Toliver', 'Lil Uzi Vert']",['Hip-Hop/Rap'],True,0.018974496701,294.0,3.0,8.0,67.0,1037244.0,,,89523.0,12281889.0,240185383.0,61.0,5.0,61675.0,,1714062.0,151725895.0,1273408363.0,113508.0,,10637608.0
15779023,How to Save a Life,The Collection,2003-01-01,['The Fray'],"['Rock', 'Pop', 'Alternative']",False,0.019020726534,41930.0,16.0,53.0,90.0,,61.0,,219163.0,101507855.0,1361443713.0,79.0,84.0,4619997.0,,226782.0,18832668.0,143431990.0,1385227.0,4.0,264207832.0
82292047,Fall In Love Alone,Fall In Love Alone,2022-05-13,['Stacey Ryan'],['Pop'],False,0.019009211167,15417.0,3.0,8.0,18.0,507289.0,7.0,,34091.0,11493206.0,280147991.0,65.0,3.0,692110.0,,1421155.0,249562539.0,3084295270.0,466233.0,12.0,55700611.0
118935181,Problemas de um Milionário,Problemas de um Milionário,2024-04-10,"['WIU', 'Teto']",['Hip-Hop/Rap'],True,0.018983860197,2323.0,7.0,7.0,7.0,147144.0,,,18952.0,5485728.0,85313122.0,63.0,3.0,57210.0,,25000.0,14616765.0,164799995.0,578873.0,23.0,36574485.0
142540193,All Eyez On Me (Remix Gangsta),All Eyez On Me (Remix Gangsta),2025-01-23,['Belite'],"['Dance', 'House']",False,0.018969578105,,,,,,,,1.0,2776.0,31576722.0,2.0,0.0,0.0,,,,,,,
15936302,Company,Purpose (Deluxe),2015-11-13,['Justin Bieber'],['Pop'],False,0.018952999674,5250.0,18.0,37.0,51.0,2976347.0,17.0,,67630.0,17777909.0,667676800.0,72.0,31.0,23167.0,,37504.0,5566273.0,50606169.0,6346652.0,32.0,811728685.0
25088049,Liar,Liar,2019-09-04,['Camila Cabello'],['Pop'],False,0.018967623055,106288.0,21.0,32.0,60.0,3250702.0,,,48194.0,12182595.0,504673490.0,59.0,23.0,543509.0,,52877.0,16379914.0,140723617.0,3745254.0,83.0,270344552.0
57872712,23 Preguntas,23 Preguntas - Single,2021-08-23,['Anuel AA'],['Latin'],True,0.019033209146,2053.0,6.0,9.0,21.0,489228.0,,,40417.0,8006314.0,194701056.0,67.0,4.0,351211.0,,48300.0,5657914.0,57372493.0,2089566.0,4.0,350123537.0
135254451,Fix What You Didn't Break,Fix What You Didn't Break,2024-08-23,['Nate Smith'],['Country'],False,0.019002885203,19807.0,36.0,9.0,7.0,198509.0,8.0,,6455.0,14640056.0,26193373.0,66.0,6.0,9468935.0,,21913.0,,,61008.0,7.0,4143192.0
142744440,Tell Me,Tell Me - Single,2025-02-07,"['Sonny Fodera', 'Clementine Douglas']","['Dance', 'House']",False,0.018991537093,50.0,,19.0,35.0,39106.0,2.0,204164.0,772.0,30951857.0,3405945.0,,15.0,9906440.0,,,,,16215.0,5.0,757516.0
116632269,Lovers In A Past Life (with Rag'n'Bone Man),Miracle,2023-03-10,"['Calvin Harris', ""Rag'n'Bone Man""]","['Dance', 'Electronic']",False,0.018955598071,203037.0,34.0,72.0,60.0,1237522.0,255.0,,16708.0,16078970.0,68421534.0,59.0,7.0,1588338.0,,7344.0,5136.0,656600.0,879.0,,31429.0
30787366,my ex's best friend (with blackbear),my ex's best friend (with blackbear),2020-08-07,"['mgk', 'blackbear']","['Alternative', 'Pop', 'Alternative Rock']",False,0.018950824674,377767.0,,,33.0,,,,2851.0,425344.0,727665658.0,37.0,0.0,0.0,,,,,45100.0,,4981046.0
22673767,Knockin' Boots,Knockin' Boots,2019-03-29,['Luke Bryan'],['Country'],False,0.018954059047,80490.0,20.0,6.0,30.0,963783.0,76.0,6445451.0,50620.0,6792061.0,294142413.0,64.0,11.0,64052.0,,11508.0,880683.0,10794923.0,724164.0,4.0,149832784.0
142380790,PYTHON,WINTER HEPTAGON,2025-01-20,['GOT7'],"['Pop', 'K-Pop', 'Dance']",False,0.018998742438,572.0,26.0,4.0,6.0,34331.0,122.0,,1040.0,10071780.0,17498239.0,74.0,10.0,7642020.0,,110.0,,,56710.0,,2611671.0
134127528,Favourite Girl (with Rema),Favourite Girl (with Rema),2024-08-08,"['Darkoo', 'Rema']",['African'],False,0.018988006565,2927.0,14.0,1.0,21.0,640574.0,,304093.0,5932.0,10569619.0,34943030.0,64.0,20.0,6294667.0,,332600.0,20639163.0,195366300.0,,,
20361132,Mala Mía,Mala Mía,2018-08-10,['Maluma'],"['Latin', 'Latin Hip-Hop/Rap']",False,0.01896121537,5376.0,14.0,19.0,33.0,1130790.0,134.0,,33669.0,10762408.0,369427383.0,62.0,17.0,114644.0,,317757.0,15284938.0,186931259.0,3142383.0,12.0,524165482.0
31596235,Demasiadas Mujeres,Demasiadas Mujeres,2020-10-08,['C. Tangana'],"['Latin', 'Latin Hip-Hop/Rap']",False,0.018994760583,7739.0,17.0,13.0,50.0,1377450.0,,,88305.0,11748832.0,460732326.0,69.0,12.0,843224.0,,234133.0,249762301.0,2765625116.0,1346938.0,18.0,149264563.0
31529954,Pretty Savage,THE ALBUM,2020-10-02,['BLACKPINK'],"['Pop', 'K-Pop', 'Hip-Hop/Rap']",False,0.019005073654,1698.0,8.0,6.0,27.0,770182.0,,,38852.0,14533447.0,487469020.0,66.0,15.0,889183.0,,524343.0,156302942.0,1216031217.0,3969885.0,16.0,318149817.0
106513468,It's Getting Hot,Cottonwood 2: Deluxe 2.0,2023-04-14,['NLE Choppa'],['Hip-Hop/Rap'],True,0.018990234214,13390.0,20.0,3.0,9.0,393200.0,438.0,4672780.0,36459.0,2785362.0,107775893.0,55.0,3.0,67718.0,,330496.0,211766115.0,1874611619.0,,,
116085465,Janona,Janona - Single,2024-01-13,['Shohruhxon'],['Pop'],False,0.018963758552,,,,,,,,20.0,418.0,,15.0,0.0,0.0,,,,,587889.0,3.0,214934562.0
53266773,Wild Side (feat. Cardi B),Wild Side (feat. Cardi B) - Single,2021-07-16,"['Normani', 'Cardi B']",['Pop'],True,0.01898304558,127744.0,19.0,16.0,91.0,1993241.0,456.0,,40525.0,12159851.0,195299014.0,56.0,12.0,111390.0,,110865.0,59068572.0,476817618.0,492886.0,,47344291.0
139046728,Irgendwann im Leben,Irgendwann im Leben,2024-11-08,['Nino de Angelo'],"['Pop', 'Schlager']",False,0.018966084161,110.0,5.0,4.0,3.0,17102.0,,,161.0,699812.0,716378.0,46.0,1.0,329815.0,,,,,14348.0,6.0,1090612.0
15085794,"Young, Wild & Free (feat. Bruno Mars)","Young, Wild & Free (feat. Bruno Mars)",2011-10-11,"['Snoop Dogg', 'Wiz Khalifa', 'Bruno Mars']","['Hip-Hop/Rap', 'Soundtracks', 'Gangsta Rap']",True,0.018989909902,11637.0,38.0,65.0,101.0,159044.0,,,285653.0,47182340.0,1578967999.0,71.0,76.0,1415482.0,,350193.0,29150019.0,266265881.0,1889573.0,4.0,271372949.0
139034957,White Christmas (with V of BTS),White Christmas (with V of BTS),2024-12-06,"['V', 'Bing Crosby']",['Holiday'],False,0.018853859522,252.0,12.0,,4.0,34750.0,,,1394.0,13968918.0,55195006.0,72.0,3.0,2480804.0,,14500.0,3037050.0,29682362.0,57721.0,,375458.0
43465688,"1 step forward, 3 steps back",SOUR,2021-05-21,['Olivia Rodrigo'],['Pop'],True,0.018914864027,284.0,15.0,1.0,17.0,525841.0,,,61613.0,23420656.0,577534926.0,73.0,9.0,3159715.0,,62715.0,49751449.0,417854979.0,772590.0,4.0,57809921.0
143411323,STRESS,Alivio,2025-02-12,['CHUNG HA'],"['Pop', 'K-Pop', 'Dance']",False,0.018899982068,100.0,16.0,2.0,4.0,3420.0,2.0,,179.0,8247332.0,1580931.0,0.0,6.0,6232168.0,,,,,151751.0,3.0,5926976.0
118101982,SUBMARINER,SUBMARINER - Single,2024-03-29,"['AKDO', 'Lvbel C5']",['Hip-Hop/Rap'],False,0.018887373515,645.0,,,2.0,223497.0,,,14987.0,2708995.0,98755786.0,61.0,6.0,941860.0,,,,,154229.0,,52622827.0
116558552,Sabran,Sabran,2024-02-10,['AL SHAMI'],"['Arabic Pop', 'Arabic']",False,0.01888677065,317.0,,,7.0,181025.0,,,3100.0,1244521.0,14506395.0,55.0,1.0,75929.0,,,,,1279323.0,8.0,178967731.0
115136296,Sin Querer,Sin Querer - Single,2023-12-14,"['Fer Vazquez', 'Flor Alvarez']",['Pop'],True,0.018877714441,2631.0,6.0,1.0,1.0,94352.0,,,7446.0,3107345.0,68413539.0,60.0,4.0,81331.0,,149400.0,8190027.0,132754859.0,597236.0,14.0,143920428.0
142586581,CRG,CAN'T RUSH GREATNESS,2025-01-24,"['Central Cee', 'Dave']",['Hip-Hop/Rap'],False,0.018889051842,,,,12.0,,,,189.0,507667.0,28920577.0,53.0,0.0,0.0,,,,,,,
139946173,Under the Tree (from “That Christmas”),Under the Tree (from “That Christmas”) - Single,2024-11-26,['Ed Sheeran'],"['Holiday', 'Pop']",False,0.018948155005,2047.0,30.0,14.0,13.0,256533.0,,,2721.0,15910027.0,23155494.0,63.0,23.0,5807883.0,,7843.0,,,184478.0,6.0,14789850.0
141195100,I'll Be Seeing You - New Stereo Remaster 2024,Her Most Famous Recordings (New Stereo Remaster 2024),2024-10-14,['Billie Holiday'],['Others'],False,0.018938272895,,,,,,,,3.0,15.0,123405401.0,11.0,0.0,0.0,,,,,,,
108265426,Not Even Ghosts Are This Empty,I No Longer Fear The Razor Guarding My Heel (V) - Single,2023-08-11,['$uicideboy$'],['Hip-Hop/Rap'],True,0.018857045686,187.0,,2.0,1.0,174135.0,55.0,,33422.0,3972668.0,106012408.0,65.0,6.0,1295270.0,,5437.0,675392.0,3352332.0,1154677.0,20.0,85846792.0
140723491,Dirty,Dirty,2024-12-13,['KSI'],"['Hip-Hop/Rap', 'Pop']",False,0.018891014455,587.0,8.0,5.0,8.0,49445.0,,28921.0,4046.0,7507238.0,19850708.0,67.0,6.0,4603948.0,,3642.0,,,332750.0,19.0,7755084.0
95124398,Privileged Rappers,Her Loss,2022-11-04,"['Drake', '21 Savage']",['Hip-Hop/Rap'],True,0.018882947898,39.0,,,5.0,475078.0,130.0,,65577.0,11607889.0,194629066.0,65.0,4.0,1666.0,,10547.0,8207144.0,87221520.0,359072.0,2.0,27884436.0
13445226,Mi Buen Amor,La Trenza,2017-04-28,"['Mon Laferte', 'Bunbury']","['Latin Rock', 'Alternative', 'Alternative Rock', 'Latin']",False,0.018897753815,2932.0,4.0,11.0,16.0,898409.0,20.0,,45322.0,9850253.0,472003687.0,74.0,9.0,822519.0,,254039.0,94631907.0,632913695.0,2896677.0,24.0,851196490.0
31328768,Blinding Lights - Instrumental,Blinding Lights,2020-09-11,['The Weeknd'],['R&B/Soul'],False,0.018932635761,548.0,,,1.0,,,,1547.0,1178611.0,5774630.0,34.0,0.0,0.0,,519619.0,34232242.0,491025212.0,5560983.0,4.0,776344788.0
103884874,Take Two,Take Two,2023-06-09,['BTS'],"['Pop', 'K-Pop']",False,0.018885812119,11905.0,9.0,7.0,38.0,354975.0,8.0,,11883.0,17120607.0,290599513.0,64.0,20.0,932310.0,,420100.0,113211248.0,614431050.0,2343169.0,3.0,46603353.0
19922823,"Perdón, Perdón",Esto Sí Es Cumbia,2018-06-08,"['Los Ángeles Azules', 'Ha*Ash']",['Latin'],False,0.018913116976,609.0,6.0,1.0,,131595.0,,,4899.0,3389383.0,70065408.0,56.0,3.0,195.0,,515.0,22976.0,402111.0,3444225.0,8.0,1221917701.0
28607669,Stupid Love,Stupid Love,2020-02-28,['Lady Gaga'],"['Pop', 'Easy Listening', 'Electronic']",False,0.018860032262,194268.0,54.0,67.0,112.0,2061743.0,147.0,249355.0,46189.0,13753541.0,395661391.0,63.0,30.0,689643.0,,39681.0,11641151.0,102362534.0,2104798.0,36.0,198206687.0
11615715,Stolen Dance - Radio Edit,Stolen Dance,2013-10-18,['Milky Chance'],"['Dance', 'Electronic']",False,0.018866757103,97541.0,,,,,,,1895.0,467624.0,1641377991.0,0.0,10.0,3228.0,,,,,5116292.0,29.0,991404367.0
18761309,Freaky Friday (feat. Chris Brown),Freaky Friday (feat. Chris Brown),2018-03-15,"['Lil Dicky', 'Chris Brown']",['Hip-Hop/Rap'],True,0.018910690594,9049.0,22.0,12.0,,,6.0,,94666.0,14465403.0,705653421.0,67.0,26.0,236723.0,,355986.0,41064908.0,308534778.0,617753.0,1.0,74131792.0
93848187,All By Myself,All By Myself,2022-10-07,"['Alok', 'Sigala', 'Ellie Goulding']","['Dance', 'Electronic']",False,0.018947261556,172530.0,17.0,66.0,63.0,1264949.0,84.0,,28269.0,32278492.0,179093260.0,64.0,6.0,321987.0,,7053.0,3909912.0,54822320.0,108930.0,6.0,9784837.0
139752195,¿Qué Te Parece?,¿Qué Te Parece? - Single,2024-11-21,"['Grupo Frontera', 'Oscar Maydon']",['Latin'],False,0.018863721253,3429.0,3.0,,5.0,98755.0,,,2736.0,13972385.0,43267311.0,74.0,15.0,6165544.0,,38300.0,,,,,
29525214,help_urself,ezekiel singles '18-'20,2020-04-08,['Ezekiel'],"['Pop', 'Alternative', 'Dance']",False,0.018902305403,9.0,,,4.0,826287.0,,22319163.0,76183.0,14223626.0,220438827.0,61.0,3.0,926509.0,,145978.0,221040632.0,1694007627.0,1624134.0,1.0,98708170.0
29440404,Singapur,El Androide,2020-05-15,"['El Alfa', 'Chael Produciendo']",['Latin'],False,0.018878451728,2116.0,8.0,4.0,7.0,622636.0,86.0,,39794.0,7765133.0,229004425.0,64.0,3.0,1044213.0,,662900.0,187177020.0,1635608998.0,3286073.0,11.0,516973945.0
128034159,Brought The Heat Back,ROMANCE : UNTOLD,2024-07-12,['ENHYPEN'],"['Pop', 'K-Pop', 'R&B/Soul']",False,0.018934991447,8.0,,2.0,2.0,107755.0,94.0,330327.0,5488.0,2581400.0,62887466.0,69.0,3.0,568065.0,,65253.0,76848400.0,362700100.0,1205228.0,9.0,44076055.0
15905937,Don't Stop The Music,Good Girl Gone Bad,2007-01-01,['Rihanna'],"['R&B/Soul', 'Latin Pop', 'Latin Rock', 'Latin']",False,0.018930843219,189994.0,61.0,84.0,137.0,6910117.0,179.0,,234261.0,111850809.0,1181981471.0,78.0,76.0,4995023.0,,1154.0,171663.0,2440388.0,3658740.0,39.0,875868673.0
116641370,Take You Dancing,Nu King,2024-02-16,['Jason Derulo'],['Pop'],,0.018901215973,,2.0,,1.0,7876948.0,,,,,,,,,,,,,,,
101829314,CCC,CCC,2023-05-05,"['Michelle Maciel', 'Eden Muñoz']",['Latin'],False,0.018885230652,1444.0,10.0,7.0,10.0,651190.0,25.0,,19831.0,3800443.0,236303705.0,60.0,5.0,395017.0,,120106.0,56582104.0,550472732.0,470009.0,,96269480.0
29980140,Sweater Weather - Radio Edit,538 Hitzone 69,2014-04-18,['The Neighbourhood'],['Pop'],False,0.018857983949,37115.0,,,,,,,12.0,16693.0,3583286569.0,18.0,0.0,0.0,,,,,,,
120653371,IMAN (Two Of Us),IMAN (Two Of Us),2024-05-16,['Maria Becerra'],['Latin'],False,0.018909173081,14828.0,16.0,6.0,11.0,86386.0,339.0,,6868.0,9589970.0,67730469.0,64.0,13.0,3459865.0,,159700.0,5317696.0,104099127.0,306724.0,11.0,48221075.0
73618227,Can't Have Mine,Can't Have Mine - Single,2022-02-18,['Dylan Scott'],['Country'],False,0.018753576376,237519.0,11.0,1.0,14.0,589367.0,52.0,,20009.0,4104486.0,117874231.0,59.0,0.0,0.0,,139115.0,8991934.0,99068928.0,241623.0,1.0,28490077.0
116675372,Just Like Johnny,Old No. 7,2024-02-16,['Redferrin'],['Country'],False,0.018824947943,9156.0,16.0,2.0,7.0,191743.0,12.0,,15805.0,10673808.0,71249651.0,72.0,3.0,8283991.0,,85204.0,,,230812.0,17.0,34788140.0
139729588,Can I Get A Chee Hoo?,Moana 2 (Original Motion Picture Soundtrack),2024-11-22,"['Dwayne Johnson', 'Disney']",['Soundtracks'],False,0.018832396058,21.0,1.0,,13.0,23984.0,44.0,41467.0,1013.0,5888959.0,16637712.0,66.0,7.0,5623087.0,,7103.0,,,102728.0,4.0,23175300.0
